time	Vo
4.375933469846127e-002	1.764755e+001
4.381170382796609e-002	1.887046e+001
4.383644867007569e-002	1.918296e+001
4.386049829667679e-002	1.933965e+001
4.389073342878266e-002	1.947260e+001
4.392025244109860e-002	1.956356e+001
4.395950200420198e-002	1.963769e+001
4.402374606515178e-002	1.965834e+001
4.408541803917482e-002	1.951954e+001
4.416541803917481e-002	1.907497e+001
4.424541803917481e-002	1.835410e+001
4.432541803917481e-002	1.736504e+001
4.440541803917480e-002	1.614740e+001
4.448541803917480e-002	1.475206e+001
4.456541803917480e-002	1.324034e+001
4.464541803917480e-002	1.168330e+001
4.472541803917479e-002	1.016005e+001
4.480541803917479e-002	8.755215e+000
4.488541803917479e-002	7.555570e+000
4.496541803917478e-002	6.645891e+000
4.504541803917478e-002	6.104212e+000
4.512541803917478e-002	5.996898e+000
4.520541803917477e-002	6.373930e+000
4.528541803917477e-002	7.264678e+000
4.536541803917477e-002	8.674074e+000
4.544541803917476e-002	1.057833e+001
4.552541803917476e-002	1.291591e+001
4.560541803917476e-002	1.553824e+001
4.568541803917475e-002	1.806136e+001
4.572286560436192e-002	1.891754e+001
4.573699848243862e-002	1.909929e+001
4.575078227284718e-002	1.921105e+001
4.576868663933631e-002	1.932355e+001
4.578701871148688e-002	1.941346e+001
4.580656266550079e-002	1.948656e+001
4.584027202533439e-002	1.958215e+001
4.587298550551547e-002	1.964553e+001
4.592353033700680e-002	1.968077e+001
4.597190862061434e-002	1.960962e+001
4.605190862061434e-002	1.925302e+001
4.613190862061434e-002	1.862777e+001
4.621190862061433e-002	1.772412e+001
4.629190862061433e-002	1.657751e+001
4.637190862061433e-002	1.523504e+001
4.645190862061432e-002	1.375447e+001
4.653190862061432e-002	1.220379e+001
4.661190862061432e-002	1.065967e+001
4.669190862061431e-002	9.205240e+000
4.677190862061431e-002	7.926972e+000
4.685190862061431e-002	6.910834e+000
4.693190862061430e-002	6.237688e+000
4.701190862061430e-002	5.978354e+000
4.709190862061430e-002	6.188797e+000
4.717190862061430e-002	6.905733e+000
4.725190862061429e-002	8.142699e+000
4.733190862061429e-002	9.886111e+000
4.741190862061429e-002	1.208862e+001
4.749190862061428e-002	1.464684e+001
4.757190862061428e-002	1.733694e+001
4.761148093475875e-002	1.842574e+001
4.765421803216990e-002	1.913589e+001
4.766764547434932e-002	1.925747e+001
4.768056092684209e-002	1.933244e+001
4.769628708659685e-002	1.940642e+001
4.771602693406071e-002	1.947911e+001
4.775550662898845e-002	1.958865e+001
4.779209859836195e-002	1.965174e+001
4.785266551923131e-002	1.966066e+001
4.791081234816161e-002	1.952318e+001
4.799081234816160e-002	1.907458e+001
4.807081234816160e-002	1.835258e+001
4.815081234816160e-002	1.736211e+001
4.823081234816160e-002	1.614288e+001
4.831081234816159e-002	1.474580e+001
4.839081234816159e-002	1.323228e+001
4.847081234816159e-002	1.167348e+001
4.855081234816158e-002	1.014860e+001
4.863081234816158e-002	8.742367e+000
