time	Vo
3.236259727401075e-002	7.748938e+000
3.237259727401075e-002	7.596864e+000
3.239259727401075e-002	7.305790e+000
3.241259727401076e-002	7.033294e+000
3.243259727401077e-002	6.780729e+000
3.244259727401077e-002	6.662337e+000
3.245259727401077e-002	6.549421e+000
3.246259727401078e-002	6.442142e+000
3.248259727401078e-002	6.245119e+000
3.251259727401079e-002	5.995692e+000
3.254259727401080e-002	5.805055e+000
3.257259727401081e-002	5.676828e+000
3.260259727401082e-002	5.614308e+000
3.262259727401082e-002	5.610597e+000
3.264259727401083e-002	5.638172e+000
3.266259727401084e-002	5.697722e+000
3.267259727401084e-002	5.739681e+000
3.268259727401084e-002	5.789854e+000
3.269259727401085e-002	5.848301e+000
3.270259727401085e-002	5.915078e+000
3.272259727401086e-002	6.073813e+000
3.274259727401086e-002	6.266383e+000
3.275259727401086e-002	6.375429e+000
3.276259727401087e-002	6.493009e+000
3.277259727401087e-002	6.619134e+000
3.278259727401087e-002	6.753808e+000
3.280259727401088e-002	7.048790e+000
3.283259727401089e-002	7.555107e+000
3.286259727401090e-002	8.137257e+000
3.289259727401091e-002	8.793802e+000
3.291259727401091e-002	9.271826e+000
3.293259727401092e-002	9.781206e+000
3.295259727401093e-002	1.032100e+001
3.297259727401093e-002	1.089010e+001
3.298259727401093e-002	1.118525e+001
3.299259727401094e-002	1.148723e+001
3.300259727401094e-002	1.179584e+001
3.301259727401094e-002	1.211088e+001
3.302259727401095e-002	1.243213e+001
3.304259727401095e-002	1.309225e+001
3.305259727401096e-002	1.343057e+001
3.306259727401096e-002	1.377400e+001
3.307259727401096e-002	1.412218e+001
3.308259727401097e-002	1.447474e+001
3.309259727401097e-002	1.483126e+001
3.310259727401097e-002	1.519124e+001
3.311259727401097e-002	1.555414e+001
3.312259727401098e-002	1.591928e+001
3.313259727401098e-002	1.628587e+001
3.314259727401098e-002	1.665289e+001
3.315259727401099e-002	1.701895e+001
3.316259727401099e-002	1.738203e+001
3.317259727401099e-002	1.773869e+001
3.318259727401100e-002	1.808066e+001
3.319259727401100e-002	1.838416e+001
3.320259727401100e-002	1.862474e+001
3.320977318368121e-002	1.875442e+001
3.321592860037273e-002	1.884375e+001
3.322278467507200e-002	1.892961e+001
3.323278467507201e-002	1.903744e+001
3.324278467507201e-002	1.912928e+001
3.325278467507201e-002	1.920686e+001
3.326278467507202e-002	1.927301e+001
3.327278467507202e-002	1.932998e+001
3.328278467507202e-002	1.937951e+001
3.329278467507203e-002	1.942298e+001
3.330278467507203e-002	1.946148e+001
3.331278467507203e-002	1.949585e+001
3.332278467507203e-002	1.952679e+001
3.333278467507204e-002	1.955482e+001
3.334278467507204e-002	1.958034e+001
3.335278467507204e-002	1.960366e+001
3.336278467507205e-002	1.962495e+001
3.337278467507205e-002	1.964428e+001
3.338278467507205e-002	1.966153e+001
3.339278467507206e-002	1.967646e+001
3.340278467507206e-002	1.968866e+001
3.341278467507206e-002	1.969765e+001
3.342278467507207e-002	1.970300e+001
3.343278467507207e-002	1.970432e+001
3.344278467507207e-002	1.970134e+001
3.345278467507207e-002	1.969388e+001
3.346278467507208e-002	1.968179e+001
3.347278467507208e-002	1.966499e+001
3.348278467507208e-002	1.964341e+001
3.349278467507209e-002	1.961701e+001
3.350278467507209e-002	1.958577e+001
3.351278467507209e-002	1.954966e+001
3.352278467507210e-002	1.950869e+001
3.353278467507210e-002	1.946285e+001
3.354278467507210e-002	1.941216e+001
3.355278467507211e-002	1.935664e+001
3.356278467507211e-002	1.929631e+001
3.357278467507211e-002	1.923119e+001
3.358278467507211e-002	1.916133e+001
3.359278467507212e-002	1.908676e+001
3.361278467507212e-002	1.892365e+001
3.362278467507213e-002	1.883521e+001
3.363278467507213e-002	1.874224e+001
3.365278467507214e-002	1.854296e+001
3.367278467507214e-002	1.832630e+001
3.370278467507215e-002	1.796988e+001
3.373278467507216e-002	1.757753e+001
3.376278467507217e-002	1.715147e+001
3.378278467507218e-002	1.684767e+001
3.380278467507218e-002	1.653295e+001
3.382278467507219e-002	1.620728e+001
3.384278467507219e-002	1.587069e+001
3.386278467507220e-002	1.552316e+001
3.388278467507221e-002	1.516469e+001
3.390278467507221e-002	1.479529e+001
3.393278467507222e-002	1.423086e+001
3.395278467507223e-002	1.384694e+001
3.397278467507223e-002	1.345823e+001
3.398849896078653e-002	1.314868e+001
3.400421324650081e-002	1.283899e+001
3.401992753221510e-002	1.252915e+001
3.403564181792940e-002	1.221917e+001
3.405135610364369e-002	1.190904e+001
3.406707038935797e-002	1.159876e+001
3.408278467507227e-002	1.128834e+001
3.410564181792942e-002	1.083774e+001
3.412849896078657e-002	1.039867e+001
3.415135610364372e-002	9.971108e+000
3.417421324650086e-002	9.555066e+000
3.419707038935801e-002	9.150540e+000
3.421992753221517e-002	8.757531e+000
3.424278467507232e-002	8.376039e+000
3.425278467507232e-002	8.217193e+000
3.426278467507232e-002	8.062117e+000
3.427278467507233e-002	7.910981e+000
3.429278467507233e-002	7.621215e+000
3.432278467507234e-002	7.220351e+000
3.434278467507235e-002	6.977559e+000
3.435278467507235e-002	6.863982e+000
3.436278467507235e-002	6.755828e+000
3.438278467507236e-002	6.556405e+000
3.441278467507237e-002	6.301719e+000
3.444278467507238e-002	6.103789e+000
3.447278467507239e-002	5.966203e+000
3.450278467507240e-002	5.892236e+000
3.453278467507241e-002	5.884818e+000
